Id,mean_exam_points
10000,55.32323896611664
10001,62.43166258772624
10002,48.66044870301655
10003,90.79690434301197
10004,87.99256725717642
10005,62.09036424762014
10006,40.506624867431434
10007,53.5556892663652
10008,55.66933652824463
10009,79.64385296069635
10010,51.94639345555863
10011,61.28277015901614
10012,59.56126682136159
10013,84.42092711401823
10014,64.26492138638311
10015,60.22822991704247
10016,90.08674389512716
10017,55.29363114256671
10018,54.36589784470745
10019,52.2550357295405
10020,79.12176066475408
10021,61.935047612729356
10022,60.38525364429322
10023,62.48675916723951
10024,54.35516537146781
10025,84.07518475682556
10026,61.14583414534394
10027,55.67636952993664
10028,61.2414613267856
10029,53.705832414351974
10030,70.37099944889633
10031,59.446974262702675
10032,44.59826897289204
10033,52.75121586174221
10034,42.989583706341826
10035,69.43507819919249
10036,54.51770159214521
10037,74.63765142388938
10038,57.973332404878
10039,91.1817048241785
10040,89.09336036390084
10041,57.73168434078197
10042,59.92455358456412
10043,64.7114842679303
10044,57.432786363908335
10045,47.89947169481583
10046,44.32270061993001
10047,42.69160263567724
10048,60.466008597869475
10049,83.18365263223849
10050,47.2269365095856
10051,88.98682639591881
10052,56.99299890982287
10053,52.872308629329176
10054,50.340102886843795
10055,59.61041520656968
10056,73.19654519721749
10057,54.55000261682172
10058,61.52683175657724
10059,77.84224678503362
10060,66.05914238201427
10061,59.04963800935019
10062,62.48675916723951
10063,54.85010851934188
10064,57.02823574532555
10065,53.49325169283969
10066,51.75616181269426
10067,84.55269077652348
10068,59.712764139784156
10069,55.970485084918835
10070,61.03433608023194
10071,56.49170177980023
10072,55.05216586428078
10073,56.15100250298805
10074,68.58863729686432
10075,60.87986885134784
10076,70.18343437480726
10077,60.86901401731092
10078,61.99257618817746
10079,77.75159909418585
10080,59.35296777387025
10081,57.89050718448225
10082,83.78714954947604
10083,69.43215163818647
10084,54.24320236286013
10085,58.09337981234537
10086,83.79713217532624
10087,80.74394430133871
10088,42.447068071752085
10089,86.55201338311886
10090,54.758776349211864
10091,52.53107063273753
10092,59.193423696679226
10093,70.09074113817702
10094,70.19526014815933
10095,51.64682908721569
10096,88.35260362590996
10097,70.25216572785334
10098,85.87794377651635
10099,55.22490175213395
10100,85.20432508319796
10101,54.19952225940777
10102,60.168543691333305
10103,68.70092952632076
10104,55.763413320287015
10105,51.347319657817806
10106,57.45299621561345
10107,54.758776349211864
10108,55.96595741100551
10109,48.40814735291636
10110,61.06582728479223
10111,47.80075173198162
10112,69.34462937633387
10113,58.29287530341688
10114,55.32450988710758
10115,78.18505105370996
10116,50.68538027762838
10117,83.15828360999379
10118,44.877082838729734
10119,56.60102381518278
10120,64.5521770923661
10121,54.162484781240224
10122,83.835931543009
10123,55.343741112410214
10124,54.94770390819399
10125,72.15659470172494
10126,53.58082222261929
10127,60.81886131639527
10128,55.112312152263726
10129,54.95447407276276
10130,69.81257834863801
10131,63.0643550955741
10132,44.947812222674024
10133,75.1781716078207
10134,81.79497528272567
10135,85.08380275778629
10136,60.41859344165293
10137,52.86152372427415
10138,83.83271004617184
