Id,mean_exam_points
10000,54.87319342492552
10001,65.13292244948558
10002,47.42959137128437
10003,90.87519509260345
10004,89.29694470432102
10005,63.1631152863119
10006,40.34290023084796
10007,54.088621317184646
10008,57.6247612402023
10009,78.83270941287189
10010,50.97477604237143
10011,62.50737656289132
10012,51.09423891213292
10013,83.68950285911095
10014,64.62572888325565
10015,62.03012095892465
10016,88.05056086659715
10017,54.74727019245863
10018,54.120144343955715
10019,54.86958874470118
10020,78.51689018004689
10021,59.85083148956767
10022,68.0254733690853
10023,63.04339561917177
10024,55.28966768713465
10025,81.78340180824094
10026,58.77150405321096
10027,53.05193109956356
10028,60.616036736266956
10029,54.09501536394092
10030,70.34338018723766
10031,59.9365297896866
10032,46.60889757583131
10033,52.52919336384424
10034,48.66393164980347
10035,69.96856964563403
10036,53.6662175556981
10037,75.21766390887223
10038,58.932576582991004
10039,90.01872421642814
10040,90.52987346029664
10041,61.74534962659467
10042,59.46876283173637
10043,67.76542932150173
10044,60.155692666147004
10045,52.40834921823166
10046,48.2484412714616
10047,44.532774027823535
10048,59.972195366859744
10049,83.6471910857919
10050,48.09943168983752
10051,89.86124522259533
10052,54.87177518338208
10053,53.09683219296134
10054,53.12155936609675
10055,59.80809682013718
10056,69.56991099440692
10057,54.66565843895064
10058,63.334706341992636
10059,73.1860427746141
10060,65.50644559635342
10061,58.153050792132674
10062,63.00109930458266
10063,53.64628423799936
10064,58.81651171160196
10065,52.98358640649435
10066,51.427429250075306
10067,84.17638925812487
10068,58.481238061123165
10069,60.327431070791896
10070,62.905352297131564
10071,58.62289144635246
10072,54.14475178074859
10073,56.01684463491904
10074,70.39706775458403
10075,61.97347153165984
10076,70.04520295440932
10077,61.34783503815337
10078,62.01080978215767
10079,77.79325708942632
10080,61.216405611617546
10081,59.91950220792865
10082,84.70610386397361
10083,70.41224146800741
10084,54.88639703177544
10085,58.72747606705276
10086,82.7535354753095
10087,82.53731933265955
10088,43.07942231019744
10089,84.8813594360876
10090,54.99297348677884
10091,51.961524889512944
10092,58.90792560412753
10093,68.9697251449751
10094,68.05197345160754
10095,55.01911115594665
10096,88.22865475677789
10097,69.28537917775179
10098,84.73550556366095
10099,54.087412495636485
10100,84.89644350131118
10101,53.84884168767228
10102,58.90665873356428
10103,68.64737115734218
10104,55.86134133943879
10105,54.76755995268328
10106,55.01792972385958
10107,54.18571764840955
10108,56.381609313057524
10109,50.0605763705834
10110,58.732316725187886
10111,53.45648991489706
10112,69.13558912998171
10113,58.27603530175375
10114,56.476052608245844
10115,80.80460478731538
10116,50.37062544684944
10117,82.06840427110728
10118,47.90477280709917
10119,58.492441556149245
10120,64.976777722334
10121,51.852852349520546
10122,84.56435653608584
10123,56.34203067086905
10124,53.34030567608087
10125,74.2294233510906
10126,52.82758381399183
10127,62.85915337557226
10128,56.36749295341695
10129,55.043800058888564
10130,69.55035409156564
10131,64.25698992643507
10132,45.61726742456591
10133,75.11694176887431
10134,79.09264537616785
10135,84.99558487525972
10136,68.3499362459144
10137,52.65048587239484
10138,84.04423465885483
10139,64.85346628476968
10140,60.34702185589464
10141,62.18655723130996
10142,73.04209434847873
10143,60.45756597255988
10144,42.71938816816545
10145,51.412895060078704
10146,60.225660616500505
10147,53.760593109348385
10148,49.3296860035117
10149,62.38917414396123
10150,88.30338681089074
10151,68.77800875519358
10152,84.75717753496183
10153,62.17694401966601
10154,54.90458276131002
10155,69.17455477489709
10156,59.19013376940716
10157,58.05206318221852
10158,59.25141560604442
10159,59.360458700037505
10160,49.53809150146396
10161,69.83259358617558
10162,50.60135935784107
10163,53.19793819797306
10164,61.4798770976274
10165,82.37714851750611
10166,78.2481575882192
10167,62.601807596507356
10168,84.459228091088
10169,54.33253584801223
10170,51.72672380030408
10171,51.841431178143864
10172,59.86456056167672
10173,64.84501402412073
10174,62.613013238238764
10175,63.08900734639931
10176,63.99324767043534
10177,60.70366299977939
10178,57.60633623158993
10179,60.51901380161179
10180,74.9228668611918
10181,63.667157821982826
10182,67.83298482107323
10183,54.90458276131002
10184,84.64568807680638
10185,60.154994586376624
10186,59.33324579184592
10187,89.27370154110645
10188,54.098779486920115
10189,62.19754542581472
10190,84.7666999549127
10191,48.09812770086688
10192,72.61300665657377
10193,83.84883395561249
10194,78.63386753808786
10195,71.26849961952827
10196,55.208269761593854
10197,52.31724033775766
10198,41.02121645905339
10199,53.09683219296134
10200,51.36942696995046
10201,51.60317504188987
10202,58.83011024871752
10203,71.00724130810782
10204,69.534611180449
10205,60.278105573116626
10206,45.5942461811962
10207,70.07866477334134
10208,79.62437377724349
10209,54.47372246339465
10210,90.03001568960931
10211,74.80957284292923
10212,69.85125185748096
10213,78.9773000104081
10214,66.9973041112838
10215,59.03847063369667
10216,68.97007416993574
10217,61.844197298833876
10218,56.59500786400201
10219,60.28242339288289
10220,47.63219823135892
10221,63.17390778770758
10222,57.48856496869961
10223,60.86184344626196
10224,86.9533358883776
10225,61.72289671804414
10226,53.84847020802195
10227,52.43096043879846
10228,58.44968145731533
10229,53.086652238840315
10230,78.60868036477834
10231,74.81397374684391
10232,65.53101016009688
10233,54.02291110712497
10234,84.81489122538201
10235,59.23967660136588
10236,55.87505800233047
10237,66.11355865587572
10238,45.45957561579619
10239,84.17223013997155
10240,59.41888331224525
10241,85.58780897909108
10242,56.0779306949124
10243,55.738896650977935
10244,63.28844287886591
10245,70.13097429321486
10246,58.05867119959002
10247,88.74984007262877
10248,55.79577249197206
10249,73.96617949696302
10250,75.84455441099608
10251,58.975974022965964
10252,55.239157970205135
10253,80.63476473551273
10254,55.29095465819177
10255,56.719834726433945
10256,61.25231040550486
10257,69.20435761595539
10258,54.99530155271398
10259,56.111291805645564
10260,49.87647833672169
10261,85.22460086196037
10262,44.83100052223403
10263,74.79666392945808
10264,58.812049201519535
10265,54.145750992813205
10266,56.71946849606794
10267,85.02465751616847
10268,84.40704638224109
10269,78.13631851005438
10270,84.04853543369697
10271,55.652405415907005
10272,54.36360262132847
10273,70.79389633754491
10274,52.31724033775766
10275,48.61995842086117
10276,41.225836896374076
10277,73.90998272251653
10278,59.972195366859744
10279,59.90580625489451
10280,60.39058714407695
10281,79.90405413449687
10282,56.458470295362545
10283,82.58545888955467
10284,58.074842992013224
10285,57.32217357241539
10286,53.861775309304555
10287,61.61563300525512
10288,46.318327576074545
10289,64.96981055541819
10290,84.6196323161114
10291,55.256273581174256
10292,54.79964353033635
10293,55.22891162098756
10294,84.04423465885483
10295,55.41711322126417
10296,50.92528988874965
10297,60.085754333216606
10298,53.80945177698639
10299,53.72975003050322
10300,52.38791813092648
10301,67.6716452346909
10302,67.7092686836985
10303,54.74024171564402
10304,84.24256235937828
10305,69.30204456957759
10306,38.98942417661294
10307,82.16086958069569
10308,65.81059853443509
10309,55.174798080016906
10310,57.48303844169358
10311,55.3015663180016
10312,60.914537673964105
10313,89.21481732871797
10314,46.538203506701464
10315,84.54659291073939
10316,55.26571161917471
10317,43.717958978895446
10318,53.681129959239755
10319,86.74433496025492
10320,55.25466700518474
10321,89.02656868499487
10322,61.586088108978416
10323,78.67909781961791
10324,57.76479080081643
10325,53.95149179611735
10326,54.10182349325505
10327,78.54491047619963
10328,43.21372351585581
10329,62.630033284062286
10330,72.78108026867811
10331,60.10869736534458
10332,59.2723516818577
10333,76.3955928071961
10334,89.95855608891664
10335,66.08265914845987
10336,48.55208119812105
10337,66.28236608840417
10338,57.88480958051569
10339,58.28377918509093
10340,69.80199825624297
10341,66.31988144909569
10342,85.51346514645292
10343,75.97608566116209
10344,63.58031685242082
10345,68.96564284453196
10346,69.98940453869874
10347,59.57359075571268
10348,50.47023926266506
10349,70.9477226313984
10350,56.974193064938696
10351,60.553940305846425
10352,75.32670118987478
10353,54.35670710939264
10354,64.85346628476968
10355,69.15358139102818
10356,82.7584013832833
10357,59.90580625489451
10358,68.95643256328843
10359,53.20799830529024
10360,62.798820092152496
10361,65.98172382034464
10362,49.42372096841822
10363,69.2097197539547
10364,62.62098640695112
10365,66.9654443552519
10366,55.42207971990995
10367,58.27603530175375
10368,52.28957475383913
10369,70.79541751363323
10370,74.15236241057275
10371,80.04892957564043
10372,57.42892251127805
10373,51.450509641481105
10374,65.87292602908954
10375,54.60014054100611
10376,68.56180389808246
10377,56.573222991875326
10378,89.811747864087
10379,83.93308634464911
10380,78.15205400029907
10381,67.24985965772552
10382,53.861214089358015
10383,61.667539277600106
10384,57.75618356137503
10385,57.971587368972585
10386,55.424962573105525
10387,54.3591341965375
10388,78.86546093224328
10389,53.40678470312694
10390,62.28769971763035
10391,58.08532348186632
10392,57.73319960421155
10393,80.5425105171082
10394,72.31598227890125
10395,58.5204323257278
10396,78.13631851005438
10397,74.83779612284836
10398,89.52403480689358
10399,58.26075866946388
10400,59.46209667745578
10401,82.52284754987264
10402,60.84564605668117
10403,84.5312803541248
10404,83.85174257439344
10405,84.93183189050461
10406,72.78108026867811
10407,54.54184279025477
10408,58.66402346623975
10409,61.835423617402625
10410,57.41596114428987
10411,57.99633892243003
10412,56.052420549127206
10413,61.366734156525524
10414,58.90789015239501
10415,46.66935336427662
10416,90.09807716297824
10417,59.82016221264426
10418,43.317482748210296
10419,64.05755731187257
10420,55.93487819663426
10421,54.322137953977254
10422,55.66674691702163
10423,63.830041851106294
10424,90.47512718839832
10425,59.19704541111209
10426,83.31318039167407
10427,69.2417565686295
10428,74.89459906764577
10429,79.13503118437022
10430,58.926033793450515
10431,70.87041715044455
10432,83.53803987961176
10433,84.81489122538201
10434,67.15138035639899
10435,69.69788244977887
10436,87.44291514788978
10437,69.01102480293468
10438,54.85397841461787
10439,60.689297496581084
10440,74.72034654359149
10441,57.59710058620274
10442,63.08058477581219
10443,38.98942417661294
10444,59.27233202855993
10445,55.48904790474336
10446,57.66492640960257
10447,57.28010611936405
10448,59.61615920415885
10449,64.30550960490157
10450,72.34849933151199
10451,84.58199391459657
10452,84.15478944078556
10453,81.77093316204812
10454,74.80957284292923
10455,51.886605606545245
10456,83.82368209842048
10457,53.58245234993236
10458,54.4126730309069
10459,62.77992577979783
10460,56.31417604635184
10461,63.806519733053115
10462,48.5789666823271
10463,58.328842540034834
10464,60.5866527533356
10465,54.317122108906496
10466,62.21660670016318
10467,65.81391354776824
10468,57.97776633774359
10469,52.70359258041036
10470,78.6137841944031
10471,61.139547193182175
10472,59.979063681238266
10473,54.15090690065605
10474,54.489533530011165
10475,61.50958002313239
10476,62.05384309705744
10477,57.5661733077076
10478,81.2826801856239
10479,74.63135521351819
10480,78.5740135222605
10481,57.14561244316775
10482,60.02006642507495
10483,74.60381091345046
10484,41.22701395383168
10485,56.39728499279601
10486,69.20016420862883
10487,55.18531982095739
